ID,GeneName,dise.brain,bio.inter,bio.brain,expre.brain,pathway.brain,tfbs,ASDDenovo,SCZDenovo,scz.drug,scz.literature,scz.animal,depre.drug,depre.literature,bpd.drug,bpd.literature,adhd.drug,adhd.literature,adhd.animal,asd.drug,asd.literature,asd.animal
64146,PDF,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64147,KIF9,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64149,C17orf75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64151,NCAPG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64167,ERAP2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64168,NECAB1,0,1,0,1,0,1,1,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0
64170,CARD9,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64172,OSGEPL1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64174,DPEP2,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64175,P3H1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64180,DPEP3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64184,EDDM3B,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64207,IRF2BPL,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64208,POPDC3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64210,MMS19,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64211,LHX5,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0.0348,0,0,0,0,0,0
64215,DNAJC1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64216,TFB2M,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64218,SEMA4A,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64219,PJA1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64220,STRA6,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64221,ROBO3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0216,0
64222,TOR3A,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0
64223,MLST8,0,1,1,0,1,1,0,0,0,0,0,0,0.032244778,0,0,0,0,0,0,0,0
64224,HERPUD2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64225,ATL2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64231,MS4A6A,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64232,MS4A5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64236,PDLIM2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64240,ABCG5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64241,ABCG8,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64282,PAPD5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64283,ARHGEF28,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64284,RAB17,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64285,RHBDF1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64288,ZSCAN31,1,1,1,0,0,1,1,0,0,0.0557,0,0,0,0,0,0,0,0,0,0,0
64318,NOC3L,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64319,FBRS,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64320,RNF25,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64321,SOX17,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64324,NSD1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0164,0,0,0.031483333,0
64326,RFWD2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64327,LMBR1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64328,XPO4,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64332,NFKBIZ,1,1,1,1,1,1,1,0,0,0,0,0,0.0144,0,0.0144,0,0,0,0,0,0
64333,ARHGAP9,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64342,HS1BP3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64343,AZI2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64344,HIF3A,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64359,NXN,2,1,1,1,0,1,1,0,0,0,0,0,0.020044444,0,0,0,0,0,0,0,0
64374,SIL1,0,1,1,0,1,1,1,0,0,0.006,0,0,0.0193,0,0.0144,0,0,0,0,0.2278474,0
64375,IKZF4,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64376,IKZF5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64377,CHST8,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64386,MMP25,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64388,GREM2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64393,ZMAT3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64395,GMCL1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64397,ZNF106,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64398,MPP5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64399,HHIP,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64400,AKTIP,2,1,1,0,0,1,1,1,0,0,0,0,0.048444444,0,0,0,0,0.2,0,0,0
64403,CDH24,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64405,CDH22,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64407,RGS18,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64409,WBSCR17,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64410,KLHL25,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64411,ARAP3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64412,GZF1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64417,C5orf28,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64418,TMEM168,1,1,0,1,0,1,0,0,0,0.0164,0,0,0.0224,0,0,0,0,0,0,0,0
64419,MTMR14,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64420,SUSD1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64421,DCLRE1C,1,1,1,0,1,1,1,0,0,0,0,0,0.0092,0,0,0,0,0,0,0,0
64422,ATG3,1,1,1,1,1,1,1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
64423,INF2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64425,POLR1E,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64426,SUDS3,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64427,TTC31,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64428,NARFL,1,1,1,1,0,1,1,0,0,0,0,0,0.02698,0,0,0,0,0,0,0,0
64429,ZDHHC6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64430,PCNXL4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64431,ACTR6,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64432,MRPS25,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64434,NOM1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64446,DNAI2,1,1,1,1,1,1,1,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0
64478,CSMD1,2,1,1,1,0,1,1,0,0,0.086656727,0,0,0.011,0,0.025644444,0,0,0.2,0,0.0217,0
64499,TPSB2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64506,CPEB1,1,1,1,1,1,1,1,0,0,0,0,0,0.035222222,0,0,0,0,0,0,0,0
64518,TEKT3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64577,ALDH8A1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64579,NDST4,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0.0068,0,0,0,0,0,0
64581,CLEC7A,1,1,1,1,1,1,1,0,0,0,0,0,0.0112,0,0,0,0,0,0,0.0184,0
64582,GPR135,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64591,TSPY2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64598,MOSPD3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64599,GIGYF1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64600,PLA2G2F,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64601,VPS16,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64641,EBF2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64645,HIAT1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64648,SPANXD,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64651,CSRNP1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64663,SPANXC,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64682,ANAPC1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64689,GORASP1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64693,CTAGE1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64699,TMPRSS3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64708,COPS7B,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64710,NUCKS1,1,1,1,1,0,1,1,0,0,0.0084,0,0,0.0144,0,0.026,0,0,0,0,0,0
64711,HS3ST6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64714,PDIA2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64718,UNKL,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64743,WDR13,1,1,1,1,0,1,1,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0
64744,SMAP2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64745,METTL17,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64746,ACBD3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64747,MFSD1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64748,LPPR2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64750,SMURF2,0,2,1,1,1,1,1,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0
64753,CCDC136,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64754,SMYD3,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64755,C16orf58,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64756,ATPAF1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64757,1-Mar,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64759,TNS3,1,1,1,1,0,1,1,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0
64760,FAM160B2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64761,PARP12,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64762,GAREM,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64763,ZNF574,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64764,CREB3L2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64766,S100PBP,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64768,IPPK,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64769,MEAF6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64770,CCDC14,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64771,C6orf106,1,1,1,0,0,1,1,0,0,0.0176,0,0,0,0,0,0,0,0,0,0,0
64772,ENGASE,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64773,PCED1A,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64776,C11orf1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64777,RMND5B,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64778,FNDC3B,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64779,MTHFSD,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64780,MICAL1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64781,CERK,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64782,AEN,1,1,1,1,0,1,0,0,0,0.008,0,0,0.0172,0,0,0,0,0,0,0,0
64783,RBM15,0,2,1,1,0,1,1,0,0,0,0,0,0.0136,0,0,0,0,0,0,0,0
64784,CRTC3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64785,GINS3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64786,TBC1D15,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64787,EPS8L2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64788,LMF1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64789,EXO5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64792,IFT22,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64793,CEP85,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64794,DDX31,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64795,RMND5A,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64798,DEPTOR,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64799,IQCH,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64800,EFCAB6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64801,ARV1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
64802,NMNAT1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64805,P2RY12,1,1,2,1,1,1,1,0,0,0.0164,0,0.1,0.0148,0,0,0,0,0,0,0,0
64806,IL25,1,1,1,0,1,1,0,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0
64816,CYP3A43,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64834,ELOVL1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64837,KLC2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64838,FNDC4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
64839,FBXL17,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64840,PORCN,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64841,GNPNAT1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64843,ISL2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64844,7-Mar,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64847,SPATA20,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64848,YTHDC2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64849,SLC13A3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64850,ETNPPL,2,1,1,1,1,1,1,0,0,0.0172,0,0,0,0,0.0172,0,0,0,0,0,0
64852,TUT1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64853,AIDA,0,1,1,1,0,1,1,0,0,0,0,0,0.021842667,0,0,0,0,0,0,0,0
64854,USP46,2,2,2,0,0,1,1,0,0,0.0446,0,0,0.038822222,0,0.0446,0,0,0,0,0,0
64855,FAM129B,0,1,1,1,0,1,1,0,0,0.0284,0,0,0,0,0,0,0,0,0,0,0
64856,VWA1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64857,PLEKHG2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64858,DCLRE1B,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64859,NABP1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64860,ARMCX5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64863,METTL4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64864,RFX7,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64866,CDCP1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64881,PCDH20,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64895,PAPOLG,1,1,1,1,1,1,1,0,0,0,0,0,0.0164,0,0,0,0,0,0,0,0
64897,C12orf43,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64900,LPIN3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64901,RANBP17,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64902,AGXT2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64919,BCL11B,0,1,2,0,0,1,1,0,0,0.0068,0,0,0,0,0,0,0,0,0,0,0
64921,CASD1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64922,LRRC19,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64924,SLC30A5,1,1,1,1,0,1,1,0,0,0,0,0,0.0152,0,0,0,0,0,0,0.004,0
64925,CCDC71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64926,RASAL3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64927,TTC23,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64928,MRPL14,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64943,NT5DC2,0,1,1,1,0,1,1,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0
64946,CENPH,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64949,MRPS26,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64951,MRPS24,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64960,MRPS15,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64963,MRPS11,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64965,MRPS9,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64968,MRPS6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64969,MRPS5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64975,MRPL41,1,1,1,0,0,1,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0
64976,MRPL40,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64978,MRPL38,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64979,MRPL36,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64981,MRPL34,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64983,MRPL32,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65003,MRPL11,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65005,MRPL9,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65008,MRPL1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65009,NDRG4,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
65010,SLC26A6,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65012,SLC26A10,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
65018,PINK1,1,1,2,0,1,1,1,0,0,0.070022222,0,0,0.046875204,0,0,0,0,0,0,0,0
65055,REEP1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65056,GPBP1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65057,ACD,1,2,1,0,0,1,0,0,0,0,0,0,0.023725,0,0,0,0,0,0,0,0
65059,RAPH1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65061,CDK15,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65062,TMEM237,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65065,NBEAL1,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65078,RTN4R,2,1,2,1,0,1,1,0,0,0.180931422,0,0,0,0,0.0068,0,0,0,0,0,0
65080,MRPL44,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65082,VPS33A,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65083,NOL6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65084,TMEM135,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65094,JMJD4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65095,KRI1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65108,MARCKSL1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65109,UPF3B,0,1,1,0,1,1,1,0,0,0.045002778,0,0,0,0,0,0,0.0394,0.25,0,0.056490111,0
65110,UPF3A,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65117,RSRC2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65121,PRAMEF1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65122,PRAMEF2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65123,INTS3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
65124,SOWAHC,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65125,WNK1,1,1,2,1,0,1,1,0,0,0.113233333,0,0,0,0,0,0,0,0,0,0,0
65217,PCDH15,2,1,1,1,0,1,1,0,0,0.0308,0,0,0,0,0,0,0,0.284722222,0,0,0.29908679
65220,NADK,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65243,ZFP69B,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65244,SPATS2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65249,ZSWIM4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65250,C5orf42,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65251,ZNF649,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65258,MPPE1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
65260,COA7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65263,PYCRL,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65264,UBE2Z,1,2,1,1,1,1,0,0,0,0,0,0,0.028472222,0,0,0,0,0,0,0,0
65265,C8orf33,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65266,WNK4,1,1,1,0,0,1,1,1,0,0.0156,0,0,0,0,0,0,0,0,0,0,0
65267,WNK3,2,1,1,1,0,1,1,0,0,0.0354,0,0,0,0,0,0,0,0,0,0.0205,0
65268,WNK2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65975,STK33,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65977,PLEKHA3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
65979,PHACTR4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65980,BRD9,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65981,CAPRIN2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
